time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-04-25T13:30:28.030Z,28.0768,85.0378,10,4.6,mb,,86,1.572,1.22,us,us2000295v,2015-07-03T00:23:40.040Z,"50 km NNW of Kirtipur, Nepal",earthquake,7.8,1.9,0.084,42,reviewed,us,us
2015-04-25T13:29:31.610Z,27.8055,85.7909,10,4.3,mb,,98,0.916,0.94,us,us2000298a,2015-07-03T00:23:40.040Z,"23 km SW of Kod?ri??, Nepal",earthquake,5.3,1.9,0.123,19,reviewed,us,us
2015-04-25T12:44:05.170Z,28.0979,84.5594,10,5.2,mb,,39,1.995,0.91,us,us2000295i,2015-07-03T00:23:40.040Z,"48 km NNE of Bharatpur, Nepal",earthquake,4,1.8,0.038,234,reviewed,us,us
2015-04-25T12:39:52.630Z,27.4844,86.0952,10,4,mb,,101,0.791,0.96,us,us20002bg4,2015-07-03T00:23:40.040Z,"54 km SSE of Kod?ri??, Nepal",earthquake,4.5,1.9,0.108,23,reviewed,us,us
2015-04-25T12:17:54.790Z,27.9261,85.449,10,4.5,mb,,79,1.206,0.88,us,us2000295f,2015-07-03T00:23:40.040Z,"24 km NNW of Nagarkot, Nepal",earthquake,7.6,1.9,0.069,61,reviewed,us,us
2015-04-25T12:12:14.790Z,27.6645,85.8954,10,4.3,mb,,127,0.862,0.8,us,us2000295c,2015-07-03T00:23:40.040Z,"33 km S of Kod?ri??, Nepal",earthquake,3.2,1.9,0.08,44,reviewed,us,us
2015-04-25T12:01:10.730Z,27.8638,85.9255,10,4.2,mb,,161,0.789,0.69,us,us2000295a,2015-07-03T00:23:40.040Z,"11 km SSW of Kod?ri??, Nepal",earthquake,6.5,1.9,0.098,29,reviewed,us,us
2015-04-25T11:41:47.700Z,28.0596,85.0566,10,4.2,mb,,102,1.555,0.77,us,us2000299i,2015-07-03T00:23:40.040Z,"47 km NNW of Kathmandu, Nepal",earthquake,6.2,1.9,0.093,32,reviewed,us,us
2015-04-25T11:23:47.560Z,27.6483,85.4309,10,4.5,mb,,46,1.261,0.68,us,us20002bgs,2015-07-03T00:23:40.040Z,"3 km NW of Hari Bdr Tamang House, Nepal",earthquake,8,1.9,0.096,32,reviewed,us,us
2015-04-25T11:18:30.100Z,27.4923,86.0058,10,4.4,mb,,170,0.852,0.48,us,us20002bgp,2015-07-03T00:23:40.040Z,"47 km ESE of Dhulikhel, Nepal",earthquake,7.3,1.9,0.138,15,reviewed,us,us
2015-04-25T11:15:18.020Z,27.6021,86.0505,10,4,mb,,150,0.762,0.81,us,us20002bgq,2015-07-03T00:23:40.040Z,"40 km SSE of Kod?ri??, Nepal",earthquake,5,1.8,0.125,17,reviewed,us,us
2015-04-25T11:05:01.240Z,27.933,85.5471,10,4.2,mb,,69,1.119,0.86,us,us2000299g,2015-07-03T00:23:40.040Z,"24 km N of Nagarkot, Nepal",earthquake,8.1,1.9,0.093,32,reviewed,us,us
2015-04-25T10:53:43.530Z,27.8061,85.8842,10,4.6,mb,,52,0.835,0.75,us,us2000294y,2015-07-03T00:23:40.040Z,"18 km SSW of Kod?ri??, Nepal",earthquake,6,1.9,0.065,70,reviewed,us,us
2015-04-25T10:52:00.490Z,27.5075,85.6304,10,4,mb,,137,1.139,0.65,us,us20002bfs,2015-07-03T00:23:40.040Z,"13 km SE of Panauti, Nepal",earthquake,5.7,1.9,0.138,15,reviewed,us,us
2015-04-25T10:50:45.880Z,28.1447,84.6237,10,4.2,mb,,170,1.942,0.28,us,us20002bft,2015-07-03T00:23:40.040Z,"55 km NNE of Bharatpur, Nepal",earthquake,8,1.9,0.2,7,reviewed,us,us
2015-04-25T10:40:35.550Z,27.6033,85.9565,10,4.8,mb,,43,0.836,0.81,us,us2000294x,2015-07-03T00:23:40.040Z,Nepal,earthquake,5.9,1.9,0.047,141,reviewed,us,us
2015-04-25T10:40:13.500Z,27.7704,85.8322,10,4.1,mb,,147,0.887,0.65,us,us20002bgn,2015-07-03T00:23:40.040Z,"24 km SSW of Kod?ri??, Nepal",earthquake,3.2,1.9,0.1,29,reviewed,us,us
2015-04-25T10:23:17.670Z,27.7999,85.8035,10,4.4,mb,,143,0.906,0.8,us,us2000294u,2015-07-03T00:23:40.040Z,"23 km SW of Kod?ri??, Nepal",earthquake,6.5,1.9,0.086,39,reviewed,us,us
2015-04-25T10:10:32.840Z,28.2838,84.7255,10,4.2,mb,,57,1.87,0.92,us,us20002bfp,2015-07-03T00:23:40.040Z,"73 km NNE of Bharatpur, Nepal",earthquake,4.6,1.9,0.088,36,reviewed,us,us
2015-04-25T09:53:32.600Z,27.5326,85.7255,10,4,mb,,123,1.052,0.59,us,us20002bfn,2015-07-03T00:23:40.040Z,"20 km ESE of Dhulikhel, Nepal",earthquake,7.8,1.7,0.173,11,reviewed,us,us
2015-04-25T09:43:00.840Z,28.0668,84.8842,10,4.4,mb,,159,1.707,0.6,us,us20002bfj,2015-07-03T00:23:40.040Z,"57 km NW of Kirtipur, Nepal",earthquake,8.3,1.8,0.088,37,reviewed,us,us
2015-04-25T09:30:29.690Z,27.9945,85.5209,10,4.9,mb,,42,1.142,0.68,us,us2000294i,2015-07-03T00:23:40.040Z,"30 km N of Nagarkot, Nepal",earthquake,6.8,1.8,0.043,173,reviewed,us,us
2015-04-25T09:28:00.080Z,28.0061,85.3104,10,4.4,mb,,77,1.328,0.85,us,us20002bfh,2015-07-03T00:23:39.040Z,"33 km N of Kathmandu, Nepal",earthquake,8.1,1.9,0.1,32,reviewed,us,us
2015-04-25T09:22:36.900Z,27.7192,85.7503,10,4.7,mb,,50,0.969,0.81,us,us20002bg6,2015-07-03T00:23:39.040Z,"22 km E of Nagarkot, Nepal",earthquake,5.3,1.9,0.088,39,reviewed,us,us
2015-04-25T09:17:02.310Z,28.3902,87.3173,10,5.7,mb,,22,0.619,0.7,us,us2000294g,2020-07-10T16:06:42.582Z,"69 km NE of Lobujya, Nepal",earthquake,5.8,1.4,0.033,328,reviewed,us,us
2015-04-25T09:03:14.960Z,27.8743,85.3426,10,4.8,mb,,82,1.302,0.61,us,us2000294e,2015-07-03T00:23:39.040Z,"19 km N of Kathmandu, Nepal",earthquake,7.3,1.8,0.055,102,reviewed,us,us
2015-04-25T09:01:51.540Z,27.8084,85.0718,10,4.4,mb,,146,1.547,0.46,us,us20002bfy,2015-07-03T00:23:39.040Z,"24 km NW of Kirtipur, Nepal",earthquake,6.5,1.9,0.144,14,reviewed,us,us
2015-04-25T08:55:55.960Z,27.5866,85.5058,10,5.3,mb,,41,1.215,0.8,us,us2000294d,2015-07-03T00:23:39.040Z,"0 km WNW of Panauti??, Nepal",earthquake,6.6,1.8,0.045,168,reviewed,us,us
2015-04-25T08:49:09.080Z,27.7404,84.8893,10,4.4,mb,,98,1.716,0.63,us,us2000294a,2015-07-03T00:23:39.040Z,"37 km NNW of Hetauda, Nepal",earthquake,5.5,1.7,0.074,53,reviewed,us,us
2015-04-25T08:36:05.260Z,27.7292,85.1727,10,4.2,mb,,123,1.469,0.62,us,us20002bgd,2015-07-03T00:23:39.040Z,Nepal,earthquake,7.8,1.6,0.092,33,reviewed,us,us
2015-04-25T08:31:32.430Z,27.6708,85.9539,10,4.6,mb,,166,0.812,0.78,us,us20002bgc,2015-07-03T00:23:39.040Z,"32 km S of Kod?ri??, Nepal",earthquake,7.2,1.9,0.107,26,reviewed,us,us
2015-04-25T08:29:24.560Z,27.9351,84.6218,10,5,mb,,99,1.937,0.68,us,us20002946,2015-07-03T00:23:39.040Z,"33 km NNE of Bharatpur, Nepal",earthquake,8.2,1.8,0.05,129,reviewed,us,us
2015-04-25T08:22:47.620Z,27.8166,85.5666,10,4.6,mb,,149,1.111,0.66,us,us20002bik,2015-07-03T00:23:39.040Z,"12 km NNE of Nagarkot, Nepal",earthquake,8.6,1.9,0.1,30,reviewed,us,us
2015-04-25T08:20:48.800Z,27.6429,85.16,10,4.9,mb,,69,1.496,0.79,us,us20002bfd,2015-07-03T00:23:39.040Z,"12 km WSW of Kirtipur, Nepal",earthquake,7.2,1.8,0.057,96,reviewed,us,us
2015-04-25T08:20:11.160Z,27.8549,85.7931,10,4.7,mb,,82,0.907,0.72,us,us20002944,2015-07-03T00:23:39.040Z,"19 km SW of Kod?ri??, Nepal",earthquake,4.2,1.8,0.063,76,reviewed,us,us
2015-04-25T08:16:59.230Z,27.7014,85.7563,10,4.9,mb,,76,0.969,0.55,us,us20002942,2015-07-03T00:23:39.040Z,"22 km ENE of Dhulikhel, Nepal",earthquake,6.2,1.8,0.051,123,reviewed,us,us
2015-04-25T08:05:37.950Z,27.8132,85.7943,10,4.6,mb,,104,0.912,0.75,us,us2000293v,2015-07-03T00:23:39.040Z,"22 km SW of Kod?ri??, Nepal",earthquake,5.6,1.4,0.058,90,reviewed,us,us
2015-04-25T07:59:14.660Z,27.8426,85.7676,10,4.4,mb,,166,0.931,0.57,us,us20002bfc,2015-07-03T00:23:39.040Z,"22 km SW of Kod?ri??, Nepal",earthquake,5.4,1.9,0.098,30,reviewed,us,us
2015-04-25T07:55:44.070Z,27.846,85.4875,10,4.4,mb,,146,1.177,0.65,us,us20002bg8,2015-07-03T00:23:39.040Z,"14 km NNW of Nagarkot, Nepal",earthquake,3.9,1.9,0.088,37,reviewed,us,us
2015-04-25T07:47:01.480Z,27.8172,85.5955,10,5,mb,,79,1.085,0.59,us,us2000293p,2015-07-03T00:23:39.040Z,"13 km NNE of Nagarkot, Nepal",earthquake,6.9,1.8,0.052,118,reviewed,us,us
2015-04-25T07:39:33.970Z,27.6821,85.7383,10,4.5,mb,,99,0.989,0.66,us,us2000293l,2015-07-03T00:23:39.040Z,"20 km ENE of Dhulikhel, Nepal",earthquake,6.5,1.3,0.076,51,reviewed,us,us
2015-04-25T07:34:55.190Z,27.9633,85.6099,10,4.3,mb,,166,1.063,0.54,us,us20002bic,2015-07-03T00:23:39.040Z,"28 km NNE of Nagarkot, Nepal",earthquake,7.8,1.9,0.133,16,reviewed,us,us
2015-04-25T07:33:47.410Z,27.6891,84.9918,10,4.3,mb,,157,1.634,0.77,us,us20002bf8,2015-07-03T00:23:39.040Z,"28 km W of Kirtipur, Nepal",earthquake,8.9,1.9,0.108,24,reviewed,us,us
2015-04-25T07:23:38.520Z,27.8053,85.8924,10,4.4,mb,,119,0.828,0.73,us,us20002bg5,2015-07-03T00:23:39.040Z,"18 km SSW of Kod?ri??, Nepal",earthquake,7,1.9,0.088,37,reviewed,us,us
2015-04-25T07:22:55.740Z,27.8854,85.8478,10,4.2,mb,,149,0.856,0.88,us,us20002bf5,2015-07-03T00:23:39.040Z,"13 km SW of Kod?ri??, Nepal",earthquake,7.4,1.9,0.136,15,reviewed,us,us
2015-04-25T07:20:24.230Z,27.7574,85.3405,10,4,mb,,120,1.317,0.75,us,us20002bf6,2015-07-03T00:23:39.040Z,"6 km NNE of Kathmandu, Nepal",earthquake,6.7,1.9,0.116,20,reviewed,us,us
2015-04-25T07:16:55.060Z,27.8818,85.6791,10,4.7,mb,,81,1.005,0.85,us,us2000293d,2015-07-03T00:23:39.040Z,"24 km NE of Nagarkot, Nepal",earthquake,3.1,1.8,0.064,75,reviewed,us,us
2015-04-25T07:13:44.150Z,27.615,85.7307,10,4.8,mb,,105,1.017,0.72,us,us2000293i,2015-07-03T00:23:39.040Z,"18 km E of Dhulikhel, Nepal",earthquake,6.4,1.5,0.07,63,reviewed,us,us
2015-04-25T07:07:59.920Z,27.7879,85.914,10,4.9,mb,,57,0.812,0.73,us,us20002939,2015-07-03T00:23:39.040Z,"19 km SSW of Kod?ri??, Nepal",earthquake,6,1.8,0.054,108,reviewed,us,us
2015-04-25T07:05:28.010Z,27.9482,85.5837,10,4.3,mb,,97,1.086,0.84,us,us20002bg2,2015-07-03T00:23:39.040Z,"26 km NNE of Nagarkot, Nepal",earthquake,5.8,1.9,0.116,21,reviewed,us,us
2015-04-25T07:05:00.930Z,28.029,85.3682,10,4.2,mb,,104,1.278,0.68,us,us20002bhk,2015-07-03T00:23:39.040Z,"36 km N of Kathmandu, Nepal",earthquake,5.6,1.8,0.112,22,reviewed,us,us
2015-04-25T07:03:49.750Z,27.964,84.6843,10,4.4,mb,,147,1.881,0.45,us,us20002bg3,2015-07-03T00:23:39.040Z,"40 km NE of Bharatpur, Nepal",earthquake,4.3,1.8,0.084,41,reviewed,us,us
2015-04-25T07:03:09.350Z,27.4173,86.0237,10,4.4,mb,,110,0.882,0.92,us,us20002bhp,2015-07-03T00:23:39.040Z,"52 km ESE of Dhulikhel, Nepal",earthquake,6,1.9,0.144,14,reviewed,us,us
2015-04-25T06:58:27.570Z,27.7219,86.0061,10,5.1,mb,,76,0.751,0.55,us,us20002bfz,2015-07-03T00:23:39.040Z,"26 km S of Kod?ri??, Nepal",earthquake,6.8,1.8,0.077,55,reviewed,us,us
2015-04-25T06:56:33.860Z,27.8822,85.7505,10,5.5,mb,,39,0.942,0.65,us,us20002934,2020-07-10T16:06:32.346Z,"22 km WSW of Kod?ri??, Nepal",earthquake,3,1.8,0.053,123,reviewed,us,us
2015-04-25T06:53:42.750Z,27.672,85.2009,10,5,mb,,42,1.455,0.65,us,us20002bf3,2015-07-03T00:23:39.040Z,"7 km W of Kirtipur, Nepal",earthquake,8,1.8,0.095,35,reviewed,us,us
2015-04-25T06:45:21.320Z,28.2244,84.8216,10,6.6,mww,,16,1.778,0.64,us,us2000292y,2020-07-10T16:06:17.489Z,"71 km NNE of Bharatpur, Nepal",earthquake,7.4,1.7,,,reviewed,us,us
2015-04-25T06:44:39.040Z,27.5862,85.5012,10,4.6,mb,,117,1.219,1.14,us,us20002bim,2015-07-03T00:23:39.040Z,"1 km W of Panauti??, Nepal",earthquake,5,1.9,0.114,23,reviewed,us,us
2015-04-25T06:37:58.690Z,27.7435,85.8302,10,5.1,mb,,76,0.895,0.65,us,us2000292w,2015-07-03T00:23:39.040Z,"27 km SSW of Kod?ri??, Nepal",earthquake,4.2,1.8,0.057,101,reviewed,us,us
2015-04-25T06:32:48.870Z,27.7244,85.9479,10,4.6,mb,,128,0.799,1.07,us,us20002bfx,2015-07-03T00:23:39.040Z,"26 km S of Kod?ri??, Nepal",earthquake,8,1.9,0.126,19,reviewed,us,us
2015-04-25T06:29:46.130Z,27.8478,85.0717,10,4.7,mb,,98,1.543,0.58,us,us20002bfi,2015-07-03T00:23:39.040Z,Nepal,earthquake,8.4,1.9,0.159,12,reviewed,us,us
2015-04-25T06:28:05.780Z,27.7006,85.5043,10,4.8,mb,,75,1.186,0.96,us,us20002bf2,2015-07-03T00:23:39.040Z,"2 km SW of Nagarkot, Nepal",earthquake,7.9,1.8,0.087,41,reviewed,us,us
2015-04-25T06:25:55.260Z,27.687,85.5854,10,5,mb,,58,1.119,0.63,us,us20002bfk,2015-07-03T00:23:39.040Z,"7 km ESE of Nagarkot, Nepal",earthquake,8.3,1.8,0.075,57,reviewed,us,us
2015-04-25T06:22:02.750Z,27.8006,85.1141,10,5.1,mb,,99,1.511,0.86,us,us20002bhs,2015-07-03T00:23:39.040Z,,earthquake,7.8,1.5,0.131,19,reviewed,us,us
2015-04-25T06:20:40.340Z,28.2046,84.492,10,5.4,mb,,151,2.064,0.88,us,us20002bi6,2015-07-03T00:23:39.040Z,Nepal,earthquake,4.3,1.9,0.13,20,reviewed,us,us
2015-04-25T06:18:10.870Z,27.6857,86.0213,10,5.6,mb,,42,0.751,0.76,us,us20002bi0,2020-07-10T16:08:58.894Z,"31 km SSE of Kod?ri??, Nepal",earthquake,7.4,1.9,0.109,30,reviewed,us,us
2015-04-25T06:15:22.910Z,27.6285,85.5398,10,6.1,mb,,43,1.173,1.02,us,us20002bi4,2020-07-10T16:09:09.237Z,"0 km NNW of Dhulikhel, Nepal",earthquake,8,1.8,0.089,48,reviewed,us,us
2015-04-25T06:11:25.950Z,28.2305,84.7314,8.22,7.8,mww,,12,1.857,0.96,us,us20002926,2021-05-06T20:14:51.085Z,"67 km NNE of Bharatpur, Nepal",earthquake,7.3,2.9,,,reviewed,us,us
2015-04-22T01:29:09.390Z,28.9068,82.5414,10,4.4,mb,,99,3.877,0.98,us,us20002a35,2015-06-26T23:16:01.040Z,"53 km SE of Jumla, Nepal",earthquake,9.9,1.9,0.094,33,reviewed,us,us
2015-04-21T14:02:15.550Z,28.8947,82.3938,10,5,mb,,35,7.668,0.7,us,us2000281p,2015-06-26T23:16:00.040Z,"46 km SSE of Jumla, Nepal",earthquake,7.9,1.8,0.045,162,reviewed,us,us
2015-04-02T00:56:38.960Z,28.7007,86.3309,57.33,4.6,mb,,75,4.31,0.54,us,us10001szi,2015-06-16T01:00:22.040Z,"89 km NNE of Kod?ri??, Nepal",earthquake,8.6,6.6,0.062,77,reviewed,us,us
2015-01-31T13:59:45.250Z,28.2987,83.9732,32.41,4.8,mb,,96,6.419,0.82,us,usc000tkl8,2015-05-02T14:06:12.040Z,"3 km N of Pokhara, Nepal",earthquake,9.7,5.3,0.08,54,reviewed,us,us
2015-01-22T03:42:38.040Z,29.3853,81.0522,40.66,4,mb,,129,7.887,0.79,us,usc000ti3p,2015-04-24T16:54:57.040Z,"17 km NE of Dipayal, Nepal",earthquake,9.2,6.8,0.15,16,reviewed,us,us
2015-01-05T19:41:44.280Z,28.8652,81.6126,34.47,4.2,mb,,98,8.351,0.79,us,usc000tbwx,2015-03-27T07:02:04.040Z,"9 km WNW of Dailekh, Nepal",earthquake,10.9,4.3,0.124,18,reviewed,us,us
2014-12-26T07:08:09.590Z,28.5278,87.3541,57.27,4.9,mb,,62,3.502,0.84,us,usc000ta1g,2015-03-17T02:37:13.040Z,"82 km NE of Lobujya, Nepal",earthquake,8.6,5.3,0.061,87,reviewed,us,us
2014-12-18T15:32:12.950Z,27.7395,86.3702,33.6,5,mb,,40,4.612,0.84,us,usc000t7wj,2015-04-25T11:47:01.578Z,"34 km WSW of Namche Bazar, Nepal",earthquake,7.2,4.3,0.054,110,reviewed,us,us
2014-11-25T15:49:07.720Z,28.2061,84.7414,21.05,4.4,mb,,135,5.79,0.68,us,usb000szw6,2015-02-18T03:30:59.040Z,"65 km NNE of Bharatpur, Nepal",earthquake,10,5.1,0.085,47,reviewed,us,us
2014-08-29T11:01:21.720Z,29.8382,87.8748,25.32,4.2,mb,,140,5.527,1.39,us,usb000sb0s,2014-11-29T00:09:20.000Z,"117 km WNW of Rikaze, China",earthquake,10.8,5.4,0.12,24,reviewed,us,us
2014-08-22T15:59:36.390Z,28.0356,87.7815,59.96,4.4,mb,,163,3.371,0.72,us,usb000s5e9,2014-11-22T02:06:26.000Z,"92 km NE of Kh??db?ri??, Nepal",earthquake,9.5,9.1,0.149,13,reviewed,us,us
2014-08-03T05:57:30.560Z,29.2757,85.4967,10,5.2,mb,,38,4.926,0.61,us,usb000rzm0,2014-10-29T19:52:58.000Z,"26 km ESE of Saga, China",earthquake,,1.7,0.041,199,reviewed,us,us
2014-08-03T05:46:22.020Z,29.1576,85.322,10,4.3,mb,,100,5.092,0.81,us,usb000s2vj,2014-10-29T19:52:58.000Z,"20 km SSE of Saga, China",earthquake,,1.9,0.101,28,reviewed,us,us
2014-07-07T16:37:12.900Z,29.4202,81.099,16.32,4.4,mb,,130,7.901,0.88,us,usb000rv4l,2014-10-04T19:59:59.000Z,"23 km NE of Dipayal, Nepal",earthquake,,5.5,0.179,14,reviewed,us,us
2014-06-13T16:16:26.220Z,29.3624,86.2519,15.43,4,mb,,97,4.261,1.12,us,usc000rf4z,2014-09-12T15:47:26.000Z,"99 km E of Saga, China",earthquake,,2.3,0.164,13,reviewed,us,us
2013-12-08T14:19:43.030Z,27.7317,87.6012,44.81,4,mb,,141,3.667,0.94,us,usc000li6l,2014-02-15T01:32:13.000Z,"55 km NE of Kh??db?ri??, Nepal",earthquake,,9.6,0.163,,reviewed,us,us
2013-11-03T06:47:22.450Z,29.3825,81.8689,38.58,4,mb,,163,8.071,0.61,us,usb000kry6,2014-01-10T10:03:44.000Z,"32 km WNW of Jumla, Nepal",earthquake,,10.2,0.183,,reviewed,us,us
2013-08-30T18:02:28.820Z,28.0742,85.7479,45.78,4.1,mb,,169,4.987,0.8,us,usc000jqrn,2013-11-06T01:33:34.000Z,"24 km WNW of Kod?ri??, Nepal",earthquake,,7.6,0.107,,reviewed,us,us
2013-08-30T17:48:42.980Z,28.1613,85.8966,54.65,4.9,mb,,37,0.681,1.09,us,usb000jdvj,2015-01-28T13:59:45.139Z,"23 km NNW of Kod?ri??, Nepal",earthquake,,5,0.049,,reviewed,us,us
2013-08-04T23:14:10.160Z,28.2703,87.1352,35.51,4.3,mb,,138,3.777,1.05,us,usb000j2ul,2013-09-25T17:45:52.000Z,"47 km NE of Lobujya, Nepal",earthquake,,3,0.118,,reviewed,us,us
2013-08-02T20:42:36.260Z,29.9248,87.8236,29.42,4.2,mb,,126,2.879,0.97,us,usb000iucq,2013-09-25T17:45:51.000Z,"127 km NW of Rikaze, China",earthquake,,5.4,0.115,,reviewed,us,us
2013-07-15T19:39:44.060Z,28.383,87.599,52.5,4.7,mb,74,75,,1.01,us,usp000k21s,2014-11-07T01:51:16.621Z,"90 km ENE of Lobujya, Nepal",earthquake,,5.4,,56,reviewed,us,us
2013-06-28T11:40:49.440Z,28.655,82.279,24.8,5,mb,137,35,,0.54,us,usb000i2gf,2015-01-31T02:44:49.396Z,"48 km NNW of Besisahar, Nepal",earthquake,,4.4,,115,reviewed,us,us
2013-05-14T09:59:19.630Z,29.4,82.015,35,4,mb,37,146,,1.36,us,usp000k0pq,2014-11-07T01:50:48.203Z,"21 km NW of Jumla, Nepal",earthquake,,3,,14,reviewed,us,us
2013-04-19T06:35:52.970Z,27.333,87.853,47.1,4.2,mb,17,169,,1.03,us,us2013pedr,2014-11-07T01:50:35.824Z,"40 km W of Gyalshing, India",earthquake,,9.5,,6,reviewed,us,us
2013-03-06T16:49:46.540Z,28.758,82.294,10,5,mb,135,70.8,,0.89,us,us2013mka1,2014-11-07T01:50:18.400Z,"57 km E of Dailekh, Nepal",earthquake,,,,63,reviewed,us,us
2013-02-21T23:39:36.990Z,29.921,87.994,21.4,4.2,mb,18,143.2,,0.79,us,us2013lxca,2014-11-07T01:50:10.602Z,"113 km NW of Rikaze, China",earthquake,,21.6,,1,reviewed,us,us
2013-01-17T20:59:51.070Z,29.412,81.429,39.1,4.5,mb,14,172.8,,1.48,us,usp000jyhf,2014-11-07T01:49:51.134Z,"50 km ENE of Dipayal, Nepal",earthquake,,17.2,,1,reviewed,us,us
2013-01-09T07:44:17.110Z,29.694,81.711,15.3,5,mb,195,33.9,,0.98,us,usp000jy41,2014-11-07T01:49:48.129Z,"65 km NW of Jumla, Nepal",earthquake,,9.4,,91,reviewed,us,us
2013-01-02T17:42:16.670Z,29.368,81.199,10,4.7,mb,87,56.6,,1.01,us,usc000eif1,2014-11-07T01:49:44.723Z,"27 km ENE of Dipayal, Nepal",earthquake,,,,26,reviewed,us,us
2012-11-11T18:39:23.680Z,29.46,81.479,37.1,4.8,mb,87,46.1,,1.11,us,usp000jvda,2015-03-24T02:29:52.458Z,"56 km ENE of Dipayal, Nepal",earthquake,,6.2,,14,reviewed,us,us
2012-11-05T13:08:00.030Z,28.447,86.187,77.8,4.5,mb,71,38.9,,1.04,us,usp000jv2d,2015-03-24T01:47:47.524Z,"58 km NNE of Kod?ri??, Nepal",earthquake,,,,26,reviewed,us,us
2012-08-28T08:31:24.490Z,28.848,82.022,10,4.6,mb,31,93,,1.14,us,usp000jqz7,2014-11-07T01:48:38.608Z,"30 km E of Dailekh, Nepal",earthquake,,,,12,reviewed,us,us
2012-08-24T03:55:53.620Z,28.343,82.607,35,4.4,mb,32,146.5,,1.12,us,usp000jqnr,2014-11-07T01:48:36.764Z,"22 km ENE of Besisahar, Nepal",earthquake,,,,6,reviewed,us,us
2012-08-24T00:17:14.790Z,28.385,82.618,35,4,mb,15,97.5,,0.94,us,usp000jqnk,2014-11-07T01:48:36.756Z,"26 km NE of Besisahar, Nepal",earthquake,,,,1,reviewed,us,us
2012-08-23T16:30:21.790Z,28.47,82.69,28.4,5,mb,249,26.1,,0.91,us,usp000jqn6,2015-03-24T01:32:15.491Z,"37 km NE of Besisahar, Nepal",earthquake,,12.1,,141,reviewed,us,us
2012-08-09T13:12:04.910Z,28.456,86.74,70.2,4.7,mb,108,82.7,,0.93,us,usp000jq3d,2014-11-07T01:48:32.441Z,"56 km N of Lobujya, Nepal",earthquake,,7,,21,reviewed,us,us
2012-08-01T19:50:01.040Z,29.972,85.344,10,4.5,mb,11,145.1,,1.15,us,usp000jpr8,2014-11-07T01:48:28.082Z,"72 km N of Saga, China",earthquake,,,,2,reviewed,us,us
2012-07-31T11:58:29.220Z,28.745,82.442,10,4.4,mb,64,130.1,,0.99,us,usp000jppd,2014-11-07T01:48:25.493Z,"56 km N of Besisahar, Nepal",earthquake,,,,11,reviewed,us,us
2012-07-31T11:50:52.310Z,28.742,82.455,10,4.5,mb,68,97.8,,0.88,us,usp000jppc,2014-11-07T01:48:25.488Z,"56 km N of Besisahar, Nepal",earthquake,,,,15,reviewed,us,us
2012-07-28T05:48:07.330Z,29.921,80.647,16.5,4.6,mb,99,80.2,,0.82,us,usp000jphu,2014-11-07T01:48:24.582Z,"13 km NE of D?rchul?, Nepal",earthquake,,11.9,,42,reviewed,us,us
2012-07-11T17:23:30.110Z,29.439,81.287,36.7,4.1,mb,23,128,,0.66,us,usp000jnw4,2014-11-07T01:48:18.659Z,"39 km ENE of Dipayal, Nepal",earthquake,,9.2,,2,reviewed,us,us
2012-07-02T01:47:47.730Z,29.885,87.872,21.4,4.3,mb,33,95.8,,0.67,us,usp000jng0,2014-11-07T01:48:14.349Z,"120 km NW of Rikaze, China",earthquake,,13.5,,8,reviewed,us,us
2012-06-09T07:54:11.100Z,28.4,84.126,20.1,4.8,mb,148,45.8,,0.92,us,usp000jmhz,2015-03-24T02:15:40.582Z,"21 km NE of Pokhara, Nepal",earthquake,,10.7,,80,reviewed,us,us
2012-05-30T01:54:30.620Z,27.328,87.974,35.4,4.3,mb,54,145.6,,0.84,us,usp000jm3y,2014-11-07T01:47:55.071Z,"28 km W of Gyalshing, India",earthquake,,8.3,,12,reviewed,us,us
2012-03-27T23:40:12.600Z,26.087,87.777,28.8,5,mb,167,31.8,,0.86,us,usp000jgw0,2020-09-21T18:02:24.595Z,"17 km W of Kishanganj, India",earthquake,,,,91,reviewed,us,us
2012-03-19T20:36:21.310Z,29.015,82.321,10,4.3,mb,77,92.8,,1.21,us,usp000jgg6,2014-11-07T01:47:16.710Z,"31 km SSE of Jumla, Nepal",earthquake,,,,17,reviewed,us,us
2012-02-26T23:08:47.640Z,29.682,81.086,35,4.4,mb,53,97.5,,0.98,us,usp000jffa,2015-03-24T01:26:39.158Z,"48 km NNE of Dipayal, Nepal",earthquake,,,,10,reviewed,us,us
2012-01-19T00:46:47.580Z,29.456,81.89,10,4,mb,19,146.1,,1.23,us,usp000jdp0,2014-11-07T01:46:48.114Z,"34 km NW of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2011-12-14T20:20:53.840Z,27.504,87.955,47.5,4,mb,11,169,,0.55,us,usp000jc6r,2014-11-07T01:46:34.015Z,"38 km NW of Gyalshing, India",earthquake,,15.1,,7,reviewed,us,us
2011-11-12T23:46:56.810Z,28.212,84.93,50.5,4.2,mb,44,39.6,,1.09,us,usp000jas4,2015-03-24T01:59:30.658Z,"68 km NNW of Kirtipur, Nepal",earthquake,,6,,12,reviewed,us,us
2011-08-19T01:52:08.040Z,29.548,81.527,10,4,mb,18,127.7,,1.03,us,usp000j6nq,2014-11-07T01:45:38.133Z,"65 km ENE of Dipayal, Nepal",earthquake,,,,1,reviewed,us,us
